Train_ID,Source,Destination,Date,Time,Day,Month,Holiday,Passengers,Capacity,Platform
12367,Bangalore,Delhi,2024-10-21,12:45,21,10,0,390,1000,9
12368,Delhi,Bangalore,2024-05-27,04:15,27,5,0,522,1000,6
12369,Hyderabad,Bangalore,2024-03-10,06:45,10,3,1,1186,1200,7
12370,Kolkata,Chennai,2024-07-31,22:45,31,7,0,700,800,10
12371,Hyderabad,Mumbai,2024-05-29,01:30,29,5,0,430,1200,3
12372,Pune,Chennai,2024-10-16,23:45,16,10,0,762,1200,10
12373,Hyderabad,Chennai,2024-10-05,11:00,5,10,1,978,1200,9
12374,Delhi,Bangalore,2024-02-22,23:15,22,2,1,504,800,5
12375,Mumbai,Hyderabad,2024-08-12,03:15,12,8,0,414,1200,10
12376,Kolkata,Chennai,2024-03-25,19:15,25,3,0,1003,800,1
12377,Bangalore,Mumbai,2024-09-29,08:15,29,9,0,531,1200,5
12378,Bangalore,Mumbai,2024-09-20,21:00,20,9,0,338,1000,5
12379,Pune,Kolkata,2024-03-05,22:15,5,3,0,455,800,4
12380,Pune,Kolkata,2024-07-20,15:15,20,7,0,791,1200,7
12381,Chennai,Bangalore,2024-02-08,20:00,8,2,0,612,1200,6
12382,Chennai,Bangalore,2024-06-16,18:00,16,6,0,1089,1200,8
12383,Kolkata,Pune,2024-12-23,11:00,23,12,1,1014,1200,4
12384,Chennai,Delhi,2024-09-10,08:30,10,9,0,1048,1000,9
12385,Bangalore,Delhi,2024-10-16,15:30,16,10,0,1115,1200,1
12386,Hyderabad,Pune,2024-08-23,00:00,23,8,1,1151,800,8
12387,Hyderabad,Bangalore,2024-04-13,22:15,13,4,0,1103,1200,3
12388,Pune,Mumbai,2024-02-17,20:30,17,2,0,456,800,3
12389,Hyderabad,Bangalore,2024-11-16,09:15,16,11,0,639,1200,2
12390,Hyderabad,Mumbai,2024-09-01,02:15,1,9,1,807,800,1
12391,Hyderabad,Pune,2024-06-24,03:45,24,6,1,910,800,2
12392,Delhi,Bangalore,2024-02-15,23:00,15,2,0,305,1000,5
12393,Delhi,Bangalore,2024-03-09,20:15,9,3,0,270,1200,10
12394,Kolkata,Delhi,2024-08-13,11:15,13,8,0,843,1200,7
12395,Bangalore,Pune,2024-08-14,06:00,14,8,0,1118,800,2
12396,Bangalore,Pune,2024-07-15,11:45,15,7,0,522,800,5
12397,Kolkata,Hyderabad,2024-05-07,17:30,7,5,0,997,1200,5
12398,Delhi,Kolkata,2024-11-06,16:15,6,11,0,965,1000,1
12399,Pune,Delhi,2024-09-10,12:00,10,9,0,446,1000,9
12400,Hyderabad,Chennai,2024-06-11,04:45,11,6,1,1081,1200,6
12401,Bangalore,Pune,2024-03-29,15:00,29,3,0,217,1200,1
12402,Mumbai,Delhi,2024-01-21,01:45,21,1,1,718,1000,7
12403,Kolkata,Chennai,2024-02-12,20:15,12,2,0,484,800,2
12404,Bangalore,Delhi,2024-03-20,17:30,20,3,0,600,1200,5
12405,Kolkata,Chennai,2024-05-02,01:15,2,5,0,288,1000,8
12406,Bangalore,Kolkata,2024-01-29,09:15,29,1,0,322,800,1
12407,Delhi,Bangalore,2024-06-26,16:30,26,6,0,370,1000,5
12408,Kolkata,Hyderabad,2024-01-16,10:45,16,1,0,478,1200,5
12409,Kolkata,Bangalore,2024-11-17,02:45,17,11,0,666,1200,1
12410,Chennai,Kolkata,2024-03-26,11:15,26,3,0,461,800,4
12411,Kolkata,Bangalore,2024-01-02,01:00,2,1,1,450,800,6
12412,Chennai,Delhi,2024-04-01,01:45,1,4,0,429,1000,7
12413,Kolkata,Mumbai,2024-05-18,02:30,18,5,0,322,1200,3
12414,Delhi,Kolkata,2024-01-24,12:00,24,1,0,1098,1000,5
12415,Mumbai,Hyderabad,2024-10-10,14:00,10,10,0,577,800,10
12416,Pune,Mumbai,2024-11-14,07:45,14,11,1,577,1200,4
12417,Kolkata,Bangalore,2024-05-05,04:00,5,5,0,1154,1000,4
12418,Bangalore,Mumbai,2024-11-21,22:00,21,11,0,1173,1000,7
12419,Pune,Kolkata,2024-06-06,03:15,6,6,1,742,800,8
12420,Hyderabad,Mumbai,2024-12-30,08:00,30,12,1,244,800,6
12421,Chennai,Pune,2024-02-13,18:00,13,2,1,717,800,2
12422,Bangalore,Kolkata,2024-02-01,13:15,1,2,0,442,1000,6
12423,Pune,Chennai,2024-12-24,23:30,24,12,0,525,1000,4
12424,Hyderabad,Mumbai,2024-03-10,18:00,10,3,0,359,800,8
12425,Chennai,Mumbai,2024-07-27,03:30,27,7,1,1187,800,5
12426,Chennai,Mumbai,2024-03-02,02:15,2,3,0,1026,1200,10
12427,Hyderabad,Mumbai,2024-06-16,04:00,16,6,0,928,800,7
12428,Bangalore,Hyderabad,2024-12-12,09:30,12,12,0,1039,800,7
12429,Pune,Chennai,2024-10-11,23:15,11,10,0,296,1000,3
12430,Hyderabad,Delhi,2024-02-01,07:15,1,2,0,402,1000,2
12431,Bangalore,Kolkata,2024-05-12,02:00,12,5,1,266,800,3
12432,Hyderabad,Chennai,2024-03-03,01:45,3,3,1,251,800,7
12433,Chennai,Hyderabad,2024-07-14,21:45,14,7,0,376,1000,3
12434,Mumbai,Chennai,2024-08-16,04:00,16,8,0,828,1200,5
12435,Chennai,Bangalore,2024-10-08,15:00,8,10,1,289,1000,3
12436,Chennai,Delhi,2024-11-25,16:15,25,11,0,845,1200,7
12437,Pune,Kolkata,2024-07-02,15:45,2,7,0,552,1200,7
12438,Mumbai,Delhi,2024-01-14,10:15,14,1,0,230,1000,8
12439,Bangalore,Mumbai,2024-10-26,07:15,26,10,0,302,800,5
12440,Bangalore,Pune,2024-01-29,07:45,29,1,0,563,800,4
12441,Bangalore,Mumbai,2024-12-23,11:00,23,12,0,920,1200,10
12442,Bangalore,Delhi,2024-10-15,06:45,15,10,0,755,1000,8
12443,Hyderabad,Delhi,2024-01-29,07:15,29,1,1,220,1200,1
12444,Mumbai,Kolkata,2024-04-13,04:30,13,4,0,934,800,1
12445,Hyderabad,Mumbai,2024-10-27,22:15,27,10,0,992,800,2
12446,Mumbai,Pune,2024-12-05,12:00,5,12,0,544,1000,3
12447,Delhi,Pune,2024-08-11,20:45,11,8,0,864,1000,9
12448,Kolkata,Bangalore,2024-07-01,07:15,1,7,0,587,1000,3
12449,Delhi,Pune,2024-01-01,22:45,1,1,0,1071,1200,3
12450,Bangalore,Mumbai,2024-11-09,07:00,9,11,0,1159,1000,6
12451,Kolkata,Hyderabad,2024-05-01,11:30,1,5,0,371,1200,6
12452,Chennai,Hyderabad,2024-05-15,06:15,15,5,0,909,800,5
12453,Pune,Hyderabad,2024-01-01,01:45,1,1,1,648,1200,3
12454,Chennai,Bangalore,2024-07-12,11:45,12,7,0,303,1000,3
12455,Chennai,Hyderabad,2024-01-18,09:00,18,1,0,526,1000,2
12456,Mumbai,Delhi,2024-07-11,05:00,11,7,0,760,800,10
12457,Bangalore,Chennai,2024-12-26,00:45,26,12,0,1165,1200,10
12458,Chennai,Delhi,2024-01-28,03:30,28,1,1,410,800,9
12459,Kolkata,Pune,2024-10-03,08:30,3,10,0,504,800,1
12460,Chennai,Kolkata,2024-10-08,15:15,8,10,0,255,1000,7
12461,Hyderabad,Chennai,2024-12-04,20:45,4,12,0,404,800,4
12462,Delhi,Pune,2024-05-29,02:45,29,5,0,1064,800,7
12463,Chennai,Bangalore,2024-12-04,08:00,4,12,1,857,1200,3
12464,Mumbai,Bangalore,2024-07-08,05:45,8,7,1,245,1000,8
12465,Mumbai,Delhi,2024-05-17,18:00,17,5,0,354,1200,2
12466,Kolkata,Mumbai,2024-10-04,13:15,4,10,1,766,800,9
12467,Chennai,Kolkata,2024-12-17,15:15,17,12,0,687,1000,7
12468,Pune,Kolkata,2024-01-18,16:15,18,1,0,323,1000,3
12469,Delhi,Mumbai,2024-03-05,01:45,5,3,1,280,1200,4
12470,Pune,Kolkata,2024-03-16,19:30,16,3,0,527,1200,2
12471,Chennai,Kolkata,2024-07-22,17:30,22,7,1,1077,1000,1
12472,Pune,Kolkata,2024-11-15,18:45,15,11,0,315,1000,3
12473,Bangalore,Kolkata,2024-10-25,03:00,25,10,0,776,800,9
12474,Mumbai,Bangalore,2024-05-15,12:45,15,5,1,785,1200,1
12475,Delhi,Chennai,2024-07-25,04:45,25,7,0,239,1000,4
12476,Hyderabad,Pune,2024-08-31,08:30,31,8,0,220,1000,5
12477,Mumbai,Bangalore,2024-12-22,21:00,22,12,0,1195,800,5
12478,Kolkata,Chennai,2024-06-13,08:45,13,6,0,819,1200,4
12479,Chennai,Delhi,2024-07-27,23:45,27,7,0,977,1200,1
12480,Bangalore,Delhi,2024-02-03,09:45,3,2,0,338,1200,3
12481,Delhi,Mumbai,2024-01-30,07:00,30,1,0,667,800,4
12482,Mumbai,Chennai,2024-08-25,16:45,25,8,0,850,800,4
12483,Mumbai,Bangalore,2024-10-31,14:15,31,10,0,1183,1000,6
12484,Delhi,Chennai,2024-12-18,02:30,18,12,0,228,1000,3
12485,Pune,Bangalore,2024-04-19,07:15,19,4,0,893,800,7
12486,Bangalore,Hyderabad,2024-12-15,00:45,15,12,0,1133,800,10
12487,Pune,Hyderabad,2024-04-24,08:30,24,4,0,929,1200,7
12488,Chennai,Mumbai,2024-08-23,08:15,23,8,1,677,1000,10
12489,Hyderabad,Delhi,2024-09-18,21:30,18,9,0,774,1200,5
12490,Kolkata,Hyderabad,2024-09-03,02:30,3,9,0,483,1200,5
12491,Mumbai,Pune,2024-12-30,20:30,30,12,0,392,800,1
12492,Pune,Bangalore,2024-07-25,21:30,25,7,0,897,800,8
12493,Mumbai,Chennai,2024-08-02,12:45,2,8,0,954,800,6
12494,Kolkata,Pune,2024-04-23,21:45,23,4,0,1128,1200,9
12495,Mumbai,Delhi,2024-12-02,17:15,2,12,1,500,800,3
12496,Kolkata,Mumbai,2024-10-13,05:30,13,10,0,870,800,6
12497,Delhi,Pune,2024-06-06,13:30,6,6,0,580,1000,8
12498,Pune,Hyderabad,2024-08-28,01:00,28,8,0,683,800,7
12499,Bangalore,Mumbai,2024-07-30,01:15,30,7,0,340,800,7
12500,Bangalore,Chennai,2024-03-14,10:15,14,3,1,997,800,6
12501,Kolkata,Delhi,2024-06-09,20:00,9,6,0,204,1000,4
12502,Pune,Delhi,2024-10-22,05:45,22,10,0,1004,800,10
12503,Chennai,Pune,2024-08-07,12:45,7,8,1,1188,1000,1
12504,Hyderabad,Kolkata,2024-04-12,23:30,12,4,0,1172,800,9
12505,Delhi,Hyderabad,2024-12-12,00:15,12,12,0,431,1200,5
12506,Delhi,Hyderabad,2024-07-15,16:30,15,7,0,371,800,5
12507,Mumbai,Bangalore,2024-09-23,19:30,23,9,0,644,1200,6
12508,Chennai,Mumbai,2024-04-06,05:45,6,4,0,219,800,3
12509,Delhi,Pune,2024-01-12,18:15,12,1,0,326,1000,7
12510,Kolkata,Mumbai,2024-09-30,19:00,30,9,0,808,800,1
12511,Hyderabad,Pune,2024-02-29,13:45,29,2,0,589,800,8
12512,Kolkata,Delhi,2024-04-15,22:00,15,4,0,508,1000,9
12513,Mumbai,Kolkata,2024-11-06,22:15,6,11,0,628,800,5
12514,Hyderabad,Delhi,2024-09-11,06:15,11,9,0,996,1000,6
12515,Kolkata,Chennai,2024-05-31,05:00,31,5,0,761,1000,8
12516,Mumbai,Delhi,2024-01-02,00:00,2,1,1,1128,800,3
12517,Hyderabad,Kolkata,2024-02-08,23:00,8,2,0,1126,1000,8
12518,Mumbai,Chennai,2024-08-25,01:00,25,8,0,1032,800,5
12519,Mumbai,Pune,2024-06-09,13:00,9,6,0,297,800,3
12520,Kolkata,Pune,2024-03-28,10:30,28,3,0,1115,1000,2
12521,Mumbai,Chennai,2024-04-03,03:45,3,4,0,609,1000,7
12522,Kolkata,Chennai,2024-08-03,20:15,3,8,0,315,800,3
12523,Hyderabad,Bangalore,2024-10-29,15:45,29,10,1,385,1200,6
12524,Bangalore,Hyderabad,2024-12-16,23:15,16,12,0,694,1000,7
12525,Chennai,Hyderabad,2024-02-02,08:30,2,2,0,212,1200,6
12526,Bangalore,Kolkata,2024-12-18,22:00,18,12,0,643,1200,8
12527,Mumbai,Pune,2024-12-12,20:45,12,12,0,352,1200,1
12528,Kolkata,Delhi,2024-09-15,15:45,15,9,0,1090,800,8
12529,Mumbai,Delhi,2024-06-18,08:00,18,6,1,719,800,7
12530,Pune,Delhi,2024-02-10,14:45,10,2,1,1020,1200,2
12531,Pune,Chennai,2024-08-16,10:00,16,8,0,709,1200,2
12532,Chennai,Bangalore,2024-01-19,17:00,19,1,0,1045,800,9
12533,Bangalore,Delhi,2024-12-01,21:45,1,12,0,1173,1000,1
12534,Pune,Delhi,2024-08-20,10:45,20,8,0,933,1200,8
12535,Hyderabad,Delhi,2024-12-03,07:00,3,12,0,549,1000,9
12536,Bangalore,Mumbai,2024-12-25,03:00,25,12,1,1118,800,3
12537,Pune,Kolkata,2024-07-28,03:30,28,7,0,825,800,2
12538,Pune,Chennai,2024-04-20,14:15,20,4,0,933,1000,7
12539,Hyderabad,Pune,2024-12-10,18:00,10,12,1,990,1000,10
12540,Bangalore,Delhi,2024-09-12,00:00,12,9,1,766,1000,9
12541,Pune,Delhi,2024-12-20,18:15,20,12,0,948,800,7
12542,Kolkata,Bangalore,2024-11-06,10:45,6,11,0,628,1200,5
12543,Chennai,Mumbai,2024-05-30,14:15,30,5,0,341,1000,9
12544,Pune,Mumbai,2024-12-30,23:15,30,12,0,405,800,6
12545,Kolkata,Delhi,2024-12-29,20:15,29,12,0,715,1200,2
12546,Pune,Mumbai,2024-10-14,15:45,14,10,0,890,1200,7
12547,Pune,Hyderabad,2024-09-24,03:00,24,9,0,590,800,1
12548,Delhi,Chennai,2024-03-23,09:30,23,3,0,349,800,4
12549,Pune,Bangalore,2024-01-17,11:45,17,1,0,304,1200,9
12550,Chennai,Delhi,2024-09-18,22:30,18,9,0,909,1200,7
12551,Chennai,Bangalore,2024-12-16,10:00,16,12,0,213,1200,4
12552,Bangalore,Chennai,2024-04-25,20:30,25,4,0,973,1200,4
12553,Mumbai,Bangalore,2024-03-31,21:00,31,3,0,391,800,7
12554,Hyderabad,Bangalore,2024-05-22,17:30,22,5,0,333,800,1
12555,Mumbai,Bangalore,2024-12-29,04:00,29,12,0,357,1000,10
12556,Pune,Kolkata,2024-06-03,15:30,3,6,0,274,1200,9
12557,Delhi,Mumbai,2024-09-23,02:15,23,9,1,625,1200,2
12558,Mumbai,Delhi,2024-04-19,21:30,19,4,0,539,1000,4
12559,Pune,Bangalore,2024-09-28,15:00,28,9,0,317,1200,8
12560,Delhi,Pune,2024-11-10,19:15,10,11,0,1181,800,7
12561,Pune,Hyderabad,2024-07-16,08:30,16,7,0,225,1200,9
12562,Pune,Bangalore,2024-08-16,15:00,16,8,0,503,1200,6
12563,Bangalore,Hyderabad,2024-02-19,05:00,19,2,0,841,800,4
12564,Pune,Kolkata,2024-08-05,03:15,5,8,1,750,1200,2
12565,Kolkata,Pune,2024-03-19,00:45,19,3,0,934,1000,2
12566,Hyderabad,Delhi,2024-04-01,08:00,1,4,0,788,800,7
12567,Chennai,Bangalore,2024-11-18,12:45,18,11,1,523,800,2
12568,Bangalore,Hyderabad,2024-11-24,23:00,24,11,0,974,1200,2
12569,Mumbai,Kolkata,2024-02-24,09:30,24,2,0,821,800,8
12570,Chennai,Bangalore,2024-12-04,00:45,4,12,0,360,1200,3
12571,Kolkata,Chennai,2024-10-06,09:15,6,10,0,505,1200,1
12572,Bangalore,Kolkata,2024-03-13,03:00,13,3,1,205,1200,9
12573,Bangalore,Hyderabad,2024-06-05,06:30,5,6,0,416,1000,3
12574,Delhi,Mumbai,2024-11-11,08:15,11,11,0,317,800,9
12575,Chennai,Pune,2024-10-08,02:30,8,10,0,887,800,2
12576,Delhi,Pune,2024-10-24,15:30,24,10,0,565,800,2
12577,Mumbai,Kolkata,2024-02-05,06:30,5,2,0,697,1000,10
12578,Kolkata,Mumbai,2024-12-21,18:15,21,12,0,779,1200,6
12579,Chennai,Delhi,2024-01-03,10:15,3,1,1,1004,800,5
12580,Pune,Mumbai,2024-03-09,21:30,9,3,1,1098,1000,8
12581,Mumbai,Chennai,2024-09-06,17:00,6,9,0,379,1200,5
12582,Pune,Delhi,2024-10-02,06:30,2,10,0,951,1200,2
12583,Hyderabad,Kolkata,2024-11-19,00:45,19,11,0,987,1200,1
12584,Bangalore,Mumbai,2024-10-05,17:45,5,10,0,869,800,7
12585,Delhi,Kolkata,2024-05-28,04:45,28,5,0,713,1200,7
12586,Mumbai,Kolkata,2024-01-06,21:15,6,1,0,1068,1200,9
12587,Delhi,Bangalore,2024-03-22,05:15,22,3,1,953,1200,6
12588,Hyderabad,Mumbai,2024-09-06,07:00,6,9,0,470,1000,1
12589,Kolkata,Delhi,2024-09-22,11:45,22,9,0,680,1000,1
12590,Kolkata,Mumbai,2024-02-22,22:30,22,2,0,1054,1200,10
12591,Bangalore,Kolkata,2024-03-30,12:45,30,3,0,574,1200,9
12592,Mumbai,Bangalore,2024-04-24,16:45,24,4,1,561,1000,8
12593,Bangalore,Hyderabad,2024-09-13,04:45,13,9,0,369,800,9
12594,Kolkata,Mumbai,2024-04-18,04:15,18,4,0,361,1000,4
12595,Chennai,Mumbai,2024-02-28,15:45,28,2,0,690,800,7
12596,Hyderabad,Mumbai,2024-01-23,04:15,23,1,0,337,1200,10
12597,Delhi,Hyderabad,2024-03-26,08:15,26,3,0,729,1000,5
12598,Hyderabad,Mumbai,2024-08-17,19:45,17,8,0,1088,1000,4
12599,Pune,Chennai,2024-11-03,04:15,3,11,0,838,1200,3
12600,Kolkata,Pune,2024-06-24,14:00,24,6,1,435,1000,3
12601,Hyderabad,Delhi,2024-04-13,16:45,13,4,0,1046,800,3
12602,Chennai,Kolkata,2024-11-03,01:00,3,11,0,295,1000,10
12603,Bangalore,Hyderabad,2024-12-13,20:45,13,12,0,734,1000,1
12604,Kolkata,Bangalore,2024-08-07,07:45,7,8,0,1008,1000,10
12605,Pune,Kolkata,2024-12-22,18:00,22,12,0,635,800,8
12606,Pune,Delhi,2024-02-12,09:45,12,2,0,463,800,1
12607,Bangalore,Kolkata,2024-03-01,16:00,1,3,0,584,1200,6
12608,Chennai,Mumbai,2024-02-24,04:45,24,2,0,867,1200,5
12609,Pune,Bangalore,2024-08-04,18:30,4,8,1,826,1000,4
12610,Chennai,Kolkata,2024-10-12,15:15,12,10,1,579,1200,5
12611,Mumbai,Kolkata,2024-06-25,22:45,25,6,0,953,800,4
12612,Chennai,Pune,2024-03-23,03:15,23,3,0,720,1000,9
12613,Bangalore,Pune,2024-12-16,22:00,16,12,0,364,1000,2
12614,Pune,Delhi,2024-08-29,19:45,29,8,0,290,800,4
12615,Mumbai,Hyderabad,2024-11-07,01:45,7,11,0,1153,1000,10
12616,Hyderabad,Mumbai,2024-11-23,15:45,23,11,0,210,800,4
12617,Hyderabad,Kolkata,2024-09-18,16:15,18,9,0,829,800,6
12618,Delhi,Pune,2024-01-01,05:00,1,1,0,482,1000,7
12619,Chennai,Kolkata,2024-04-12,16:00,12,4,0,954,1200,2
12620,Bangalore,Mumbai,2024-10-13,18:30,13,10,0,555,1000,10
12621,Delhi,Bangalore,2024-07-25,18:00,25,7,1,467,800,9
12622,Hyderabad,Kolkata,2024-02-07,16:30,7,2,0,548,800,9
12623,Pune,Bangalore,2024-05-08,22:45,8,5,1,1189,1000,4
12624,Pune,Mumbai,2024-08-22,21:45,22,8,0,1118,1200,8
12625,Hyderabad,Chennai,2024-02-04,12:15,4,2,0,893,1200,6
12626,Chennai,Mumbai,2024-09-21,17:00,21,9,0,917,1000,5
12627,Hyderabad,Bangalore,2024-12-10,23:30,10,12,0,277,1200,8
12628,Mumbai,Chennai,2024-04-21,18:30,21,4,0,387,1200,8
12629,Kolkata,Delhi,2024-04-30,23:15,30,4,0,1093,1000,4
12630,Delhi,Mumbai,2024-11-12,11:15,12,11,0,997,800,2
12631,Kolkata,Pune,2024-09-09,19:00,9,9,0,982,1200,8
12632,Mumbai,Kolkata,2024-06-10,15:30,10,6,0,702,800,7
12633,Delhi,Kolkata,2024-03-06,01:45,6,3,0,689,1200,9
12634,Mumbai,Bangalore,2024-12-17,05:45,17,12,1,1199,800,6
12635,Kolkata,Hyderabad,2024-01-07,21:15,7,1,0,588,1200,6
12636,Mumbai,Kolkata,2024-05-12,05:30,12,5,1,442,1000,10
12637,Mumbai,Chennai,2024-04-04,15:45,4,4,0,415,1000,6
12638,Pune,Chennai,2024-05-23,14:15,23,5,0,785,800,2
12639,Kolkata,Mumbai,2024-04-30,17:45,30,4,0,1076,1000,3
12640,Pune,Kolkata,2024-03-17,15:00,17,3,1,380,1000,3
12641,Pune,Kolkata,2024-09-21,17:30,21,9,0,1004,1000,5
12642,Bangalore,Kolkata,2024-01-25,12:00,25,1,0,907,800,4
12643,Pune,Mumbai,2024-08-31,20:00,31,8,0,660,1200,5
12644,Mumbai,Chennai,2024-10-13,17:30,13,10,1,552,800,2
12645,Mumbai,Pune,2024-11-06,06:15,6,11,0,999,1000,6
12646,Kolkata,Bangalore,2024-09-06,23:45,6,9,1,1110,800,10
12647,Mumbai,Bangalore,2024-11-19,04:15,19,11,1,855,1000,10
12648,Bangalore,Chennai,2024-02-06,02:15,6,2,0,551,800,6
12649,Kolkata,Mumbai,2024-12-29,08:45,29,12,0,477,1000,10
12650,Bangalore,Chennai,2024-07-30,05:15,30,7,0,1074,800,4
12651,Kolkata,Mumbai,2024-12-24,23:00,24,12,1,415,800,2
12652,Hyderabad,Delhi,2024-08-30,17:00,30,8,0,226,1000,2
12653,Mumbai,Kolkata,2024-03-20,02:45,20,3,0,516,800,5
12654,Chennai,Pune,2024-03-05,04:15,5,3,0,229,800,6
12655,Pune,Chennai,2024-08-27,17:30,27,8,0,761,1000,9
12656,Delhi,Kolkata,2024-11-01,14:45,1,11,0,736,1200,6
12657,Chennai,Kolkata,2024-04-26,02:45,26,4,1,515,1000,5
12658,Delhi,Chennai,2024-01-06,00:15,6,1,1,552,1000,9
12659,Hyderabad,Pune,2024-09-08,15:30,8,9,0,209,1000,10
12660,Delhi,Hyderabad,2024-10-07,11:15,7,10,1,621,1200,7
12661,Delhi,Mumbai,2024-11-26,12:45,26,11,0,425,1000,7
12662,Kolkata,Delhi,2024-09-21,19:30,21,9,0,491,1200,7
12663,Delhi,Hyderabad,2024-04-03,04:30,3,4,1,313,1200,10
12664,Chennai,Mumbai,2024-12-24,19:45,24,12,0,392,1000,3
12665,Hyderabad,Kolkata,2024-01-12,05:00,12,1,0,488,1000,8
12666,Kolkata,Hyderabad,2024-04-29,02:15,29,4,0,215,1000,6
12667,Chennai,Mumbai,2024-09-12,11:45,12,9,0,913,800,2
12668,Pune,Delhi,2024-01-29,08:45,29,1,1,273,1200,3
12669,Delhi,Chennai,2024-07-14,00:00,14,7,0,1197,1200,7
12670,Pune,Chennai,2024-05-06,23:00,6,5,0,403,1000,9
12671,Kolkata,Delhi,2024-08-30,12:30,30,8,0,1158,1000,1
12672,Kolkata,Bangalore,2024-09-23,03:30,23,9,0,692,1200,4
12673,Mumbai,Hyderabad,2024-12-07,06:00,7,12,1,441,1200,6
12674,Hyderabad,Mumbai,2024-05-21,18:00,21,5,0,605,800,1
12675,Bangalore,Pune,2024-08-31,22:15,31,8,0,580,800,3
12676,Chennai,Hyderabad,2024-12-17,19:30,17,12,0,1153,1200,1
12677,Mumbai,Pune,2024-03-19,22:00,19,3,0,328,1000,6
12678,Bangalore,Pune,2024-06-26,14:15,26,6,1,221,1200,6
12679,Kolkata,Delhi,2024-05-08,01:45,8,5,0,923,1000,9
12680,Kolkata,Chennai,2024-04-07,18:15,7,4,0,756,1000,8
12681,Mumbai,Kolkata,2024-10-10,05:00,10,10,1,743,800,5
12682,Pune,Mumbai,2024-10-04,11:45,4,10,1,200,1200,3
12683,Hyderabad,Kolkata,2024-07-05,19:15,5,7,0,528,1200,9
12684,Pune,Chennai,2024-04-07,16:45,7,4,0,984,1200,10
12685,Mumbai,Chennai,2024-07-28,20:30,28,7,0,313,800,1
12686,Pune,Delhi,2024-04-01,01:15,1,4,0,309,1000,2
12687,Hyderabad,Kolkata,2024-11-24,12:45,24,11,0,738,1200,1
12688,Mumbai,Delhi,2024-11-06,22:00,6,11,1,213,800,2
12689,Chennai,Pune,2024-02-01,11:45,1,2,0,1041,1000,10
12690,Mumbai,Kolkata,2024-01-21,23:00,21,1,0,1054,1000,4
12691,Bangalore,Hyderabad,2024-02-21,23:15,21,2,0,744,1000,4
12692,Bangalore,Pune,2024-05-07,18:15,7,5,1,771,1200,2
12693,Pune,Kolkata,2024-10-22,11:45,22,10,1,919,1200,2
12694,Delhi,Mumbai,2024-10-08,12:30,8,10,1,873,800,6
12695,Mumbai,Kolkata,2024-06-15,11:45,15,6,1,982,1200,6
12696,Bangalore,Delhi,2024-10-15,17:15,15,10,0,584,1200,6
12697,Chennai,Bangalore,2024-07-22,00:00,22,7,0,491,1200,9
12698,Delhi,Chennai,2024-01-04,09:15,4,1,0,419,1000,5
12699,Bangalore,Kolkata,2024-10-11,18:15,11,10,1,296,800,6
12700,Delhi,Mumbai,2024-05-15,11:15,15,5,0,438,1000,2
12701,Bangalore,Chennai,2024-10-18,06:00,18,10,1,940,1000,3
12702,Chennai,Pune,2024-12-25,18:00,25,12,0,809,1200,1
12703,Kolkata,Bangalore,2024-07-14,02:00,14,7,0,1143,1000,7
12704,Chennai,Hyderabad,2024-04-26,23:00,26,4,1,849,1200,1
12705,Mumbai,Kolkata,2024-01-22,10:15,22,1,0,534,1200,3
12706,Hyderabad,Pune,2024-07-20,14:00,20,7,0,427,1000,7
12707,Delhi,Mumbai,2024-06-21,02:45,21,6,0,785,1200,9
12708,Chennai,Mumbai,2024-02-13,12:45,13,2,0,992,1200,3
12709,Chennai,Kolkata,2024-04-11,15:45,11,4,0,867,1200,9
12710,Bangalore,Pune,2024-09-25,07:15,25,9,1,273,1000,6
12711,Kolkata,Bangalore,2024-02-15,03:45,15,2,0,633,1000,4
12712,Mumbai,Chennai,2024-10-31,20:00,31,10,0,988,1000,6
12713,Bangalore,Chennai,2024-11-15,04:45,15,11,0,245,800,6
12714,Delhi,Pune,2024-02-13,03:00,13,2,0,448,1200,5
12715,Hyderabad,Chennai,2024-12-21,03:30,21,12,0,660,1000,6
12716,Delhi,Pune,2024-10-02,06:15,2,10,0,759,1200,9
12717,Chennai,Kolkata,2024-03-13,22:00,13,3,0,585,1200,5
12718,Delhi,Hyderabad,2024-05-25,06:30,25,5,0,254,1000,2
12719,Chennai,Pune,2024-05-18,21:30,18,5,0,1085,800,5
12720,Pune,Kolkata,2024-07-16,07:45,16,7,0,720,1200,6
12721,Chennai,Kolkata,2024-09-29,02:15,29,9,1,403,1200,9
12722,Kolkata,Hyderabad,2024-01-21,07:30,21,1,1,541,1000,3
12723,Hyderabad,Chennai,2024-12-16,11:30,16,12,0,840,1000,9
12724,Mumbai,Hyderabad,2024-11-16,08:45,16,11,0,1111,800,4
12725,Delhi,Chennai,2024-07-20,21:15,20,7,1,289,1200,9
12726,Kolkata,Bangalore,2024-11-16,21:15,16,11,0,627,800,7
12727,Mumbai,Kolkata,2024-06-17,14:15,17,6,0,411,1200,10
12728,Bangalore,Pune,2024-04-13,04:30,13,4,0,905,1200,7
12729,Pune,Delhi,2024-12-01,18:15,1,12,0,525,800,3
12730,Mumbai,Delhi,2024-01-16,10:45,16,1,0,1184,1000,8
12731,Kolkata,Pune,2024-05-20,04:15,20,5,0,309,800,1
12732,Pune,Bangalore,2024-11-11,08:15,11,11,0,810,800,1
12733,Mumbai,Hyderabad,2024-12-18,15:15,18,12,1,714,1200,6
